"Date","Type","Category","Subcategory","Vendor","Payment","Currency","Amount","Note","ID"
"04/10/2017","Kátik","Household","Supplies",,"Cash","CZK","-80.0",,
"03/10/2017","Kátik","Household","Healthcare",,"Cash","CZK","-274.0",,
"03/10/2017","Kátik","Car","Fuel",,"Cash","CZK","-50.0",,
"03/10/2017","Kátik","Baby","Stuff",,"Cash","CZK","-140.0","Láhve",
"03/10/2017","Kátik","Meals","Restaurant",,"Cash","CZK","-105.0",,
"29/09/2017","Kátik","Household","Groceries",,"Cash","CZK","-140.0",,
"29/09/2017","Kátik","Baby","Other",,"Cash","CZK","-48.0",,
"29/09/2017","Kátik","Meals","Sweet & Salty",,"Cash","CZK","-55.0",,
"25/09/2017","Kátik","Household","Supplies",,"Cash","CZK","-120.0",,
"25/09/2017","Kátik","Baby","Other",,"Cash","CZK","-135.0",,
"25/09/2017","Kátik","Baby","Other",,"Cash","CZK","-28.0",,
"25/09/2017","Kátik","Household","Furniture & Equipments",,"Cash","CZK","-60.0",,
"25/09/2017","Kátik","Baby","Other",,"Cash","CZK","-337.0",,
"25/09/2017","Kátik","Household","Groceries",,"Cash","CZK","-160.0",,
"25/09/2017","Kátik","Household","Groceries",,"Cash","CZK","-106.0","Káva",
"23/09/2017","Kátik","Household","Groceries",,"Cash","CZK","-69.0",,
"23/09/2017","Kátik","Household","Groceries",,"Cash","CZK","-386.0",,
"22/09/2017","Kátik","Household","Medicine",,"Cash","CZK","-127.0",,
"21/09/2017","Kátik","Baby","Other",,"Cash","CZK","-3054.0",,
"21/09/2017","Kátik","Baby","Other",,"Cash","CZK","-657.0",,
"21/09/2017","Kátik","Household","Groceries",,"Cash","CZK","-67.0",,
"21/09/2017","Kátik","Household","Groceries",,"Cash","CZK","-297.0",,
"20/09/2017","Kátik","Meals","Sweet & Salty",,"Cash","CZK","-14.0",,
"20/09/2017","Kátik","Household","Groceries",,"Cash","CZK","-158.0",,
"20/09/2017","Kátik","Household","Groceries",,"Cash","CZK","-355.0",,
"20/09/2017","Kátik","Household","Groceries",,"Cash","CZK","-107.0",,
"18/09/2017","Kátik","Meals","Snack",,"Cash","CZK","-272.0",,
"13/09/2017","Kátik","Household","Groceries",,"Cash","CZK","-111.0",,
"13/09/2017","Kátik","Entertainment","Books & Magazines",,"Cash","CZK","-549.0","Knihy",
"12/09/2017","Kátik","Baby","Care & Medicine",,"Cash","CZK","-499.0","Probiotika",
"10/09/2017","Kátik","Household","Groceries",,"Cash","CZK","-497.0",,
"10/09/2017","Kátik","Household","Supplies",,"Cash","CZK","-400.0",,
"10/09/2017","Kátik","Baby","Other",,"Cash","CZK","-139.0",,
"08/09/2017","Kátik","Household","Other",,"Cash","CZK","-284.0","Látky",
"08/09/2017","Kátik","Baby","Other",,"Cash","CZK","-509.0",,
"06/09/2017","Kátik","Baby","Other",,"Cash","CZK","-170.0",,
"04/09/2017","Kátik","Baby","Other",,"Cash","CZK","-96.0",,
"03/09/2017","Kátik","Baby","Other",,"Cash","CZK","-407.0",,
"29/08/2017","Kátik","Household","Groceries",,"Cash","CZK","-369.0",,
"29/08/2017","Kátik","Meals","Snack",,"Cash","CZK","-150.0",,
"29/08/2017","Kátik","Household","Groceries",,"Cash","CZK","-52.0",,
"29/08/2017","Kátik","Personal","Gifts",,"Cash","CZK","-150.0",,
"29/08/2017","Kátik","Sport","Equipment",,"Cash","CZK","-150.0","Posilovací guma",
"28/08/2017","Kátik","Meals","Snack",,"Cash","CZK","-47.0",,
"28/08/2017","Kátik","Household","Groceries",,"Cash","CZK","-38.0",,
"28/08/2017","Kátik","Meals","Snack",,"Cash","CZK","-22.0",,
"28/08/2017","Kátik","Meals","Snack",,"Cash","CZK","-105.0",,
"27/08/2017","Kátik","Household","Groceries",,"Cash","CZK","-130.0",,
"26/08/2017","Kátik","Household","Groceries",,"Cash","CZK","-73.0",,
"26/08/2017","Kátik","Meals","Snack",,"Cash","CZK","-83.0",,
"26/08/2017","Kátik","Fashion","Clothes",,"Cash","CZK","-795.0",,
"26/08/2017","Kátik","Entertainment","Party & Pub",,"Cash","CZK","-768.0","Purkyňova",
"24/08/2017","Kátik","Household","Groceries",,"Cash","CZK","-32.0",,
"24/08/2017","Kátik","Meals","Snack",,"Cash","CZK","-150.0",,
"24/08/2017","Kátik","Household","Groceries",,"Cash","CZK","-25.0",,
"24/08/2017","Kátik","Meals","Snack",,"Cash","CZK","-120.0",,
"24/08/2017","Kátik","Entertainment","Culture",,"Cash","CZK","-1794.0","Kompendium stomatologie",
"24/08/2017","Kátik","Entertainment","Culture",,"Cash","CZK","-200.0","Knihovna",
"24/08/2017","Kátik","Meals","Snack",,"Cash","CZK","-50.0",,
"23/08/2017","Kátik","Wellness","Wellness",,"Cash","CZK","-400.0","Stříhání",
"23/08/2017","Kátik","Household","Groceries",,"Cash","CZK","-260.0",,
"22/08/2017","Kátik","Wellness","Wellness",,"Cash","CZK","-250.0","Masáž",
"22/08/2017","Kátik","Household","Groceries",,"Cash","CZK","-139.0",,
"21/08/2017","Kátik","Household","Groceries",,"Cash","CZK","-140.0",,
"21/08/2017","Kátik","Household","Supplies",,"Cash","CZK","-150.0",,
"21/08/2017","Kátik","Meals","Snack",,"Cash","CZK","-150.0",,
"21/08/2017","Kátik","Entertainment","Party & Pub",,"Cash","CZK","-70.0",,
"21/08/2017","Kátik","Household","Groceries",,"Cash","CZK","-46.0",,
"21/08/2017","Kátik","Personal","Gifts",,"Cash","CZK","-61.0",,
"21/08/2017","Kátik","Meals","Snack",,"Cash","CZK","-50.0",,
"21/08/2017","Kátik","Household","Groceries",,"Cash","CZK","-180.0",,
"18/08/2017","Kátik","Household","Groceries",,"Cash","CZK","-29.0",,
"17/08/2017","Kátik","Household","Groceries",,"Cash","CZK","-68.0",,
"17/08/2017","Kátik","Baby","Other",,"Cash","CZK","-100.0",,
"17/08/2017","Kátik","Meals","Snack",,"Cash","CZK","-50.0",,
"17/08/2017","Kátik","Entertainment","Culture",,"Cash","CZK","-89.0","Časopisy",
"17/08/2017","Kátik","Household","Groceries",,"Cash","CZK","-180.0",,
"17/08/2017","Kátik","Meals","Snack",,"Cash","CZK","-147.0",,
"17/08/2017","Kátik","Sport","Fees",,"Cash","CZK","-500.0","Permanentka bluegym",
"15/08/2017","Kátik","Household","Furniture & Equipments",,"Cash","CZK","-270.0","Nabíjecí baterie",
"15/08/2017","Kátik","Household","Groceries",,"Cash","CZK","-760.0",,
"15/08/2017","Kátik","Household","Other",,"Cash","CZK","-12.0","Sádra",
"15/08/2017","Kátik","Baby","Stuff",,"Cash","CZK","-574.0","Oleje",
"15/08/2017","Kátik","Meals","Sweet & Salty",,"Cash","CZK","-27.0",,
"15/08/2017","Kátik","Meals","Snack",,"Cash","CZK","-60.0",,
"15/08/2017","Kátik","Household","Groceries",,"Cash","CZK","-48.0",,
"13/08/2017","Kátik","Meals","Sweet & Salty",,"Cash","CZK","-73.0",,
"13/08/2017","Kátik","Fashion","Clothes",,"Cash","CZK","-400.0",,
"13/08/2017","Kátik","Household","Groceries",,"Cash","CZK","-200.0",,
"11/08/2017","Kátik","Meals","Snack",,"Cash","CZK","-105.0",,
"11/08/2017","Kátik","Personal","Education",,"Cash","CZK","-1490.0","Předporodní kurz",
"11/08/2017","Kátik","Meals","Snack",,"Cash","CZK","-130.0",,
"11/08/2017","Kátik","Household","Groceries",,"Cash","CZK","-206.0",,
"10/08/2017","Kátik","Household","Other",,"Cash","CZK","-45.0","Záplata",
"10/08/2017","Kátik","Household","Groceries",,"Cash","CZK","-190.0",,
"10/08/2017","Kátik","Household","Groceries",,"Cash","CZK","-70.0",,
"10/08/2017","Kátik","Investments","Investments",,"Cash","CZK","-25.0",,
"10/08/2017","Kátik","Entertainment","Party & Pub",,"Cash","CZK","-80.0",,
"10/08/2017","Kátik","Fashion","Clothes",,"Cash","CZK","-200.0",,
"08/08/2017","Kátik","Household","Groceries",,"Cash","CZK","-68.0",,
"08/08/2017","Kátik","Entertainment","Party & Pub",,"Cash","CZK","-20.0",,
"08/08/2017","Kátik","Entertainment","Party & Pub",,"Cash","CZK","-70.0",,
"08/08/2017","Kátik","Meals","Snack",,"Cash","CZK","-25.0",,
"07/08/2017","Kátik","Household","Groceries",,"Cash","CZK","-94.0",,
"07/08/2017","Kátik","Entertainment","Books & Magazines",,"Cash","CZK","-500.0","Kniha",
"07/08/2017","Kátik","Meals","Snack",,"Cash","CZK","-80.0",,
"07/08/2017","Kátik","Meals","Snack",,"Cash","CZK","-100.0",,
"07/08/2017","Kátik","Personal","Fees",,"Cash","CZK","-600.0","Pas",
"07/08/2017","Kátik","Baby","Stuff",,"Cash","CZK","-210.0","Otiskovačka",
"06/08/2017","Kátik","Baby","Other",,"Cash","CZK","-100.0",,
"06/08/2017","Kátik","Car","Fuel",,"Cash","CZK","-932.0",,
"04/08/2017","Kátik","Household","Groceries",,"Cash","CZK","-20.0",,
"04/08/2017","Kátik","Personal","Gifts",,"Cash","CZK","-262.0",,
"04/08/2017","Kátik","Personal","Other",,"Cash","CZK","-34.0",,
"04/08/2017","Kátik","Meals","Snack",,"Cash","CZK","-59.0",,
"04/08/2017","Kátik","Fashion","Clothes",,"Cash","CZK","-150.0",,
"04/08/2017","Kátik","Investments","Investments",,"Cash","CZK","-10.0",,
"04/08/2017","Kátik","Meals","Snack",,"Cash","CZK","-36.0",,
"04/08/2017","Kátik","Meals","Snack",,"Cash","CZK","-50.0",,
"04/08/2017","Kátik","Car","Fuel",,"Cash","CZK","-166.0",,
"03/08/2017","Kátik","Meals","Snack",,"Cash","CZK","-14.0",,
"03/08/2017","Kátik","Sport","Fees",,"Cash","CZK","-100.0",,
"03/08/2017","Kátik","Meals","Snack",,"Cash","CZK","-25.0",,
"01/08/2017","Kátik","Meals","Snack",,"Cash","CZK","-50.0",,
"01/08/2017","Kátik","Entertainment","Culture",,"Cash","CZK","-40.0",,
"31/07/2017","Kátik","Household","Groceries",,"Cash","CZK","-726.0",,
"31/07/2017","Kátik","Household","Groceries",,"Cash","CZK","-145.0",,
"31/07/2017","Kátik","Household","Supplies",,"Cash","CZK","-100.0",,
"31/07/2017","Kátik","Household","Supplies",,"Cash","CZK","-280.0",,
"31/07/2017","Kátik","Household","Healthcare",,"Cash","CZK","-149.0",,
"31/07/2017","Kátik","Household","Supplies",,"Cash","CZK","-253.0",,
"31/07/2017","Kátik","Household","Groceries",,"Cash","CZK","-270.0",,
"28/07/2017","Kátik","Meals","Snack",,"Cash","CZK","-50.0",,
"28/07/2017","Kátik","Household","Groceries",,"Cash","CZK","-116.0",,
"28/07/2017","Kátik","Meals","Snack",,"Cash","CZK","-123.0",,
"28/07/2017","Kátik","Car","Fuel",,"Cash","CZK","-1128.0","Benzín",
"27/07/2017","Kátik","Entertainment","Party & Pub",,"Cash","CZK","-70.0",,
"26/07/2017","Kátik","Household","Groceries",,"Cash","CZK","-102.0",,
"26/07/2017","Kátik","Meals","Snack",,"Cash","CZK","-47.0",,
"26/07/2017","Kátik","Baby","Stuff",,"Cash","CZK","-477.0","Vana,prebalovak +povlak",
"26/07/2017","Kátik","Household","Groceries",,"Cash","CZK","-132.0",,
"26/07/2017","Kátik","Baby","Stuff",,"Cash","CZK","-112.0","Oblečky, gel",
"26/07/2017","Kátik","Car","Other",,"Cash","CZK","-189.0","USB do auta",
"26/07/2017","Kátik","Household","Furniture & Equipments",,"Cash","CZK","-1199.0","Šlehač/mixér",
"26/07/2017","Kátik","Fashion","Clothes",,"Cash","CZK","-500.0","Podprsenky",
"26/07/2017","Kátik","Fashion","Clothes",,"Cash","CZK","-245.0","Kalhotky",
"26/07/2017","Kátik","Baby","Fashion",,"Cash","CZK","-275.0","Rukavice, ponožky, čepice",
"26/07/2017","Kátik","Meals","Snack",,"Cash","CZK","-102.0",,
"25/07/2017","Kátik","Household","Groceries",,"Cash","CZK","-152.0",,
"25/07/2017","Kátik","Meals","Snack",,"Cash","CZK","-69.0",,
"25/07/2017","Kátik","Household","Groceries",,"Cash","CZK","-160.0",,
"25/07/2017","Kátik","Household","Furniture & Equipments",,"Cash","CZK","-30.0",,
"25/07/2017","Kátik","Baby","Fashion",,"Cash","CZK","-210.0","Bryndák, podložka,kruh..",
"25/07/2017","Kátik","Baby","Stuff",,"Cash","CZK","-143.0","Odsavač hlenů",
"25/07/2017","Kátik","Household","Groceries",,"Cash","CZK","-55.0",,
"25/07/2017","Kátik","Household","Groceries",,"Cash","CZK","-50.0",,
"25/07/2017","Kátik","Household","Groceries",,"Cash","CZK","-36.0",,
"25/07/2017","Kátik","Household","Groceries",,"Cash","CZK","-164.0",,
"22/07/2017","Kátik","Household","Furniture & Equipments",,"Cash","CZK","-14020.0","Matrace, rošty",
"22/07/2017","Kátik","Household","Furniture & Equipments",,"Cash","CZK","-2819.0","Skříň, krabice",
"22/07/2017","Kátik","Household","Groceries",,"Cash","CZK","-68.0",,
"20/07/2017","Kátik","Car","Other",,"Cash","CZK","-40.0","Utěrky do auta",
"20/07/2017","Kátik","Household","Groceries",,"Cash","CZK","-203.0",,
"20/07/2017","Kátik","Baby","Stuff",,"Cash","CZK","-300.0","Teploměr",
"20/07/2017","Kátik","Baby","Fashion",,"Cash","CZK","-130.0","Obleček",
"20/07/2017","Kátik","Household","Groceries",,"Cash","CZK","-530.0",,
"20/07/2017","Kátik","Household","Supplies",,"Cash","CZK","-517.0",,
"20/07/2017","Kátik","Car","Other",,"Cash","CZK","-30.0","voda do ostřikovače",
"20/07/2017","Kátik","Household","Furniture & Equipments",,"Cash","CZK","-190.0","Hasici přístroj",
"19/07/2017","Kátik","Household","Groceries",,"Cash","CZK","-24.0",,
"19/07/2017","Kátik","Meals","Snack",,"Cash","CZK","-25.0",,
"19/07/2017","Kátik","Household","Furniture & Equipments",,"Cash","CZK","-645.0","Záclony, žínky",
"19/07/2017","Kátik","Meals","Snack",,"Cash","CZK","-65.0",,
"17/07/2017","Kátik","Household","Other",,"Cash","CZK","-149.0","Ručník",
"17/07/2017","Kátik","Sport","Equipment",,"Cash","CZK","-200.0","Brašna",
"17/07/2017","Kátik","Household","Furniture & Equipments",,"Cash","CZK","-1250.0","Taška, matrace nafukovací",
"17/07/2017","Kátik","Household","Groceries",,"Cash","CZK","-298.0",,
"17/07/2017","Kátik","Meals","Sweet & Salty",,"Cash","CZK","-53.0",,
"17/07/2017","Kátik","Household","Groceries",,"Cash","CZK","-162.0",,
"14/07/2017","Kátik","Meals","Snack",,"Cash","CZK","-110.0",,
"14/07/2017","Kátik","Meals","Snack",,"Cash","CZK","-122.0",,
"14/07/2017","Kátik","Household","Furniture & Equipments",,"Cash","CZK","-255.0","Moka konvice",
"14/07/2017","Kátik","Household","Supplies",,"Cash","CZK","-80.0",,
"13/07/2017","Kátik","Meals","Sweet & Salty",,"Cash","CZK","-35.0",,
"13/07/2017","Kátik","Investments","Investments",,"Cash","CZK","-5001.0","Trvalé platby",
"13/07/2017","Kátik","Household","Groceries",,"Cash","CZK","-113.0",,
"13/07/2017","Kátik","Household","Groceries",,"Cash","CZK","-288.0",,
"12/07/2017","Kátik","Household","Furniture & Equipments",,"Cash","CZK","-590.0","Barvy na sklo",
"12/07/2017","Kátik","Meals","Sweet & Salty",,"Cash","CZK","-14.0",,
"12/07/2017","Kátik","Meals","Sweet & Salty",,"Cash","CZK","-35.0",,
"12/07/2017","Kátik","Entertainment","Party & Pub",,"Cash","CZK","-27.0",,
"12/07/2017","Kátik","Household","Healthcare",,"Cash","CZK","-84.0",,
"12/07/2017","Kátik","Meals","Snack",,"Cash","CZK","-35.0",,
"12/07/2017","Kátik","Meals","Restaurant",,"Cash","CZK","-80.0",,
"12/07/2017","Kátik","Meals","Snack",,"Cash","CZK","-100.0",,
"10/07/2017","Kátik","Household","Groceries",,"Cash","CZK","-430.0",,
"10/07/2017","Kátik","Baby","Other",,"Cash","CZK","-316.0",,
"10/07/2017","Kátik","Household","Supplies",,"Cash","CZK","-302.0",,
"10/07/2017","Kátik","Personal","Fees",,"Cash","CZK","-50.0","Řidičák",
"10/07/2017","Kátik","Car","Fuel",,"Cash","CZK","-20.0",,
"10/07/2017","Kátik","Meals","Snack",,"Cash","CZK","-140.0",,
"09/07/2017","Kátik","Household","Supplies",,"Cash","CZK","-40.0",,
"09/07/2017","Kátik","Household","Groceries",,"Cash","CZK","-241.0",,
"09/07/2017","Kátik","Meals","Snack",,"Cash","CZK","-109.0",,
"09/07/2017","Kátik","Household","Groceries",,"Cash","CZK","-109.0",,
"07/07/2017","Kátik","Baby","Stuff",,"Cash","CZK","-367.0","Pomůcky do porodnice",
"07/07/2017","Kátik","Baby","Stuff",,"Cash","CZK","-190.0","Pleny",
"07/07/2017","Kátik","Household","Groceries",,"Cash","CZK","-318.0",,
"07/07/2017","Kátik","Household","Supplies",,"Cash","CZK","-339.0",,
"07/07/2017","Kátik","Vacation","Other",,"Cash","CZK","-3208.0","Výběr hotovosti",
"07/07/2017","Kátik","Vacation","Other",,"Cash","CZK","-5365.0","Výběr hotovosti",
"07/07/2017","Kátik","Fashion","Clothes",,"Cash","CZK","-748.0","Primark",
"07/07/2017","Kátik","Household","Groceries",,"Cash","CZK","-482.0",,
"02/07/2017","Kátik","Vacation","Fees",,"Cash","CZK","-73.0",,
"02/07/2017","Kátik","Vacation","Fees",,"Cash","CZK","-10.0",,
"01/07/2017","Kátik","Vacation","Food",,"Cash","CZK","-67.0","Jídlo",
"01/07/2017","Kátik","Vacation","Accommodation",,"Cash","CZK","-722.0","Ubytování Krumlov",
"01/07/2017","Kátik","Meals","Snack",,"Cash","CZK","-237.0",,
"30/06/2017","Kátik","Meals","Work lunch",,"Cash","CZK","-405.0",,
"29/06/2017","Kátik","Meals","Snack",,"Cash","CZK","-25.0",,
"29/06/2017","Kátik","Entertainment","Party & Pub",,"Cash","CZK","-80.0",,
"29/06/2017","Kátik","Meals","Snack",,"Cash","CZK","-110.0",,
"28/06/2017","Kátik","Meals","Sweet & Salty",,"Cash","CZK","-39.0",,
"28/06/2017","Kátik","Meals","Snack",,"Cash","CZK","-75.0",,
"28/06/2017","Kátik","Household","Groceries",,"Cash","CZK","-77.0",,
"28/06/2017","Kátik","Personal","Gifts",,"Cash","CZK","-625.0",,
"28/06/2017","Kátik","Household","Groceries",,"Cash","CZK","-200.0",,
"28/06/2017","Kátik","Meals","Snack",,"Cash","CZK","-75.0",,
"28/06/2017","Kátik","Household","Supplies",,"Cash","CZK","-399.0",,
"27/06/2017","Kátik","Entertainment","Culture",,"Cash","CZK","-360.0","Kino",
"27/06/2017","Kátik","Entertainment","Party & Pub",,"Cash","CZK","-380.0",,
"27/06/2017","Kátik","Entertainment","Books & Magazines",,"Cash","CZK","-719.0","Kniha",
"27/06/2017","Kátik","Meals","Snack",,"Cash","CZK","-41.0",,
"23/06/2017","Kátik","Meals","Snack",,"Cash","CZK","-200.0",,
"23/06/2017","Kátik","Fashion","Clothes",,"Cash","CZK","-155.0",,
"22/06/2017","Kátik","Meals","Snack",,"Cash","CZK","-50.0",,
"22/06/2017","Kátik","Meals","Snack",,"Cash","CZK","-154.0",,
"21/06/2017","Kátik","Entertainment","Party & Pub",,"Cash","CZK","-100.0",,
"21/06/2017","Kátik","Meals","Snack",,"Cash","CZK","-60.0",,
"21/06/2017","Kátik","Meals","Snack",,"Cash","CZK","-53.0",,
"21/06/2017","Kátik","Sport","Fees",,"Cash","CZK","-600.0",,
"19/06/2017","Kátik","Household","Groceries",,"Cash","CZK","-130.0",,
"19/06/2017","Kátik","Fashion","Clothes",,"Cash","CZK","-149.0",,
"19/06/2017","Kátik","Household","Furniture & Equipments",,"Cash","CZK","-49.0",,
"19/06/2017","Kátik","Household","Furniture & Equipments",,"Cash","CZK","-149.0",,
"17/06/2017","Kátik","Entertainment","Party & Pub",,"Cash","CZK","-200.0",,
"17/06/2017","Kátik","Entertainment","Party & Pub",,"Cash","CZK","-300.0",,
"15/06/2017","Kátik","Household","Groceries",,"Cash","CZK","-330.0",,
"15/06/2017","Kátik","Meals","Snack",,"Cash","CZK","-160.0",,
"15/06/2017","Kátik","Meals","Snack",,"Cash","CZK","-68.0",,
"15/06/2017","Kátik","Meals","Snack",,"Cash","CZK","-11.0",,
"15/06/2017","Kátik","Meals","Snack",,"Cash","CZK","-104.0",,
"15/06/2017","Kátik","Meals","Snack",,"Cash","CZK","-59.0",,
"14/06/2017","Kátik","Meals","Snack",,"Cash","CZK","-27.0",,
"14/06/2017","Kátik","Personal","Gifts",,"Cash","CZK","-420.0",,
"13/06/2017","Kátik","Wellness","Wellness",,"Cash","CZK","-100.0",,
"13/06/2017","Kátik","Meals","Snack",,"Cash","CZK","-73.0",,
"13/06/2017","Kátik","Personal","Other",,"Cash","CZK","-108.0",,
"13/06/2017","Kátik","Meals","Snack",,"Cash","CZK","-59.0",,
"11/06/2017","Kátik","Vacation","Fees",,"Cash","CZK","-100.0",,
"11/06/2017","Kátik","Vacation","Fees",,"Cash","CZK","-120.0",,
"11/06/2017","Kátik","Vacation","Accommodation",,"Cash","CZK","-430.0","Oběd Krkonoše",
"08/06/2017","Kátik","Household","Supplies",,"Cash","CZK","-576.0",,
"08/06/2017","Kátik","Meals","Snack",,"Cash","CZK","-40.0",,
"08/06/2017","Kátik","Personal","Other",,"Cash","CZK","-15.0",,
"08/06/2017","Kátik","Meals","Sweet & Salty",,"Cash","CZK","-18.0",,
"07/06/2017","Kátik","Household","Healthcare",,"Cash","CZK","-10.0",,
"07/06/2017","Kátik","Meals","Snack",,"Cash","CZK","-47.0",,
"07/06/2017","Kátik","Meals","Snack",,"Cash","CZK","-70.0",,
"06/06/2017","Kátik","Meals","Snack",,"Cash","CZK","-59.0",,
"05/06/2017","Kátik","Meals","Sweet & Salty",,"Cash","CZK","-51.0",,
"04/06/2017","Kátik","Household","Groceries",,"Cash","CZK","-504.0",,
"04/06/2017","Kátik","Household","Groceries",,"Cash","CZK","-177.0","Jahody",
"04/06/2017","Kátik","Entertainment","Culture",,"Cash","CZK","-430.0","Znojmo jídlo",
"02/06/2017","Kátik","Household","Groceries",,"Cash","CZK","-104.0",,
"02/06/2017","Kátik","Entertainment","Culture",,"Cash","CZK","-1000.0","Ubytování Znojmo",
"01/06/2017","Kátik","Meals","Snack",,"Cash","CZK","-50.0",,
"01/06/2017","Kátik","Entertainment","Culture",,"Cash","CZK","-40.0",,
"01/06/2017","Kátik","Meals","Sweet & Salty",,"Cash","CZK","-40.0",,
"01/06/2017","Kátik","Fashion","Clothes",,"Cash","CZK","-318.0",,
"01/06/2017","Kátik","Fashion","Clothes",,"Cash","CZK","-279.0",,
"31/05/2017","Kátik","Household","Supplies",,"Cash","CZK","-87.0",,
"31/05/2017","Kátik","Entertainment","Party & Pub",,"Cash","CZK","-36.0",,
"31/05/2017","Kátik","Meals","Snack",,"Cash","CZK","-75.0",,
"31/05/2017","Kátik","Household","Other",,"Cash","CZK","-149.0","Fotky na řidičák",
"29/05/2017","Kátik","Household","Supplies",,"Cash","CZK","-237.0",,
"29/05/2017","Kátik","Personal","Fees",,"Cash","CZK","-447.0","Popelnice",
